CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,calculated_utilization,High_Utilization_Flag,Low_Utilization_Flag,Credit_Headroom,avg_transaction_value,Transaction_Intensity,Inactivity_Rate,High_Contact_Flag,Inactive_Customer_Flag,High_Value_Customer_Flag,Churn_Binary,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Utilization_Category_Low,Utilization_Category_Medium
770575233,Existing Customer,37,2,23,6,1,2,5663.0,1149,4514.0,0.767,2553,61,0.794,0.203,0.20289599152392726,0,0,4514.0,111.0,111.0,0.08333333333333333,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
715800708,Existing Customer,60,0,49,3,1,2,3955.0,2000,1955.0,0.425,1560,43,0.483,0.506,0.5056890012642224,0,0,1955.0,31.836734693877553,31.836734693877553,0.08333333333333333,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
719996958,Existing Customer,29,0,23,5,3,4,7997.0,0,7997.0,0.935,2208,56,0.806,0.0,0.0,0,1,7997.0,96.0,96.0,0.25,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
719889408,Existing Customer,56,4,36,4,1,5,3652.0,1351,2301.0,0.836,1561,39,0.625,0.37,0.369934282584885,0,0,2301.0,43.361111111111114,43.361111111111114,0.08333333333333333,1,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
708811233,Existing Customer,37,2,27,4,2,1,12702.0,2008,10694.0,0.51,1992,40,0.667,0.158,0.15808534089119824,0,1,10694.0,73.77777777777777,73.77777777777777,0.16666666666666666,0,0,1,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
794627208,Existing Customer,43,1,23,4,3,2,7189.0,1550,5639.0,0.538,1935,52,0.368,0.216,0.2156071776324941,0,0,5639.0,84.1304347826087,84.1304347826087,0.25,0,0,0,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
719020983,Existing Customer,58,1,42,4,3,1,12421.0,2517,9904.0,0.73,1913,49,0.69,0.203,0.20264068915546252,0,0,9904.0,45.54761904761905,45.54761904761905,0.25,0,0,1,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
719131533,Existing Customer,29,0,17,3,2,4,2585.0,2008,577.0,1.266,3519,73,0.622,0.777,0.77678916827853,0,0,577.0,207.0,207.0,0.16666666666666666,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
710449983,Existing Customer,38,2,29,4,1,2,2818.0,1656,1162.0,1.404,2916,45,0.957,0.588,0.5876508161816891,0,0,1162.0,100.55172413793103,100.55172413793103,0.08333333333333333,0,0,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
715651833,Attrited Customer,65,1,36,3,4,4,2351.0,0,2351.0,0.881,1593,35,0.591,0.0,0.0,0,1,2351.0,44.25,44.25,0.3333333333333333,1,1,0,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
720714933,Existing Customer,62,1,49,4,2,2,3143.0,2517,626.0,0.625,1323,25,0.923,0.801,0.8008272351256761,1,0,626.0,27.0,27.0,0.16666666666666666,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
789170283,Existing Customer,53,1,42,5,5,4,6514.0,978,5536.0,0.843,3084,63,0.658,0.15,0.15013816395455942,0,1,5536.0,73.42857142857143,73.42857142857143,0.4166666666666667,1,1,0,0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
810201783,Existing Customer,26,0,17,5,3,3,3119.0,1328,1791.0,0.722,2740,62,0.512,0.426,0.4257774927861494,0,0,1791.0,161.1764705882353,161.1764705882353,0.25,0,0,0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
715517733,Attrited Customer,46,3,39,1,0,4,13092.0,1962,11130.0,0.686,936,25,0.25,0.15,0.14986251145737856,0,1,11130.0,24.0,24.0,0.0,1,0,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
709042908,Existing Customer,51,1,44,4,2,1,1438.3,0,1438.3,0.803,2207,68,0.511,0.0,0.0,0,1,1438.3,50.15909090909091,50.15909090909091,0.16666666666666666,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
715023333,Existing Customer,39,2,34,4,2,4,3702.0,1118,2584.0,1.04,2585,64,0.778,0.302,0.30199891950297136,0,0,2584.0,76.02941176470588,76.02941176470588,0.16666666666666666,1,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
720801033,Existing Customer,51,1,36,3,2,3,9095.0,2517,6578.0,0.37,1347,27,0.421,0.277,0.27674546454095655,0,0,6578.0,37.416666666666664,37.416666666666664,0.16666666666666666,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
714345783,Existing Customer,59,2,50,6,3,2,2701.0,1572,1129.0,0.475,1469,36,0.5,0.582,0.582006664198445,0,0,1129.0,29.38,29.38,0.25,0,0,0,0,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
779209083,Existing Customer,56,3,45,6,2,4,1813.0,1387,426.0,0.406,1468,32,0.231,0.765,0.7650303364589078,0,0,426.0,32.62222222222222,32.62222222222222,0.16666666666666666,1,0,0,0,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
713972658,Existing Customer,56,2,36,3,3,2,5335.0,996,4339.0,0.469,1454,43,0.433,0.187,0.18669165885660732,0,1,4339.0,40.388888888888886,40.388888888888886,0.25,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
710782458,Existing Customer,31,1,20,6,2,5,2469.0,1695,774.0,0.842,1615,36,0.333,0.687,0.6865127582017011,0,0,774.0,80.75,80.75,0.16666666666666666,1,0,0,0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
711142308,Existing Customer,37,0,36,3,1,5,3091.0,0,3091.0,0.665,2572,65,0.548,0.0,0.0,0,1,3091.0,71.44444444444444,71.44444444444444,0.08333333333333333,1,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
824789283,Existing Customer,36,2,32,3,5,2,2683.0,1533,1150.0,0.821,2373,73,0.659,0.571,0.5713753261274692,0,0,1150.0,74.15625,74.15625,0.4166666666666667,0,1,0,0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
715187733,Existing Customer,26,1,15,3,4,3,5464.0,0,5464.0,0.7,2473,46,0.484,0.0,0.0,0,1,5464.0,164.86666666666667,164.86666666666667,0.3333333333333333,0,1,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
721014858,Existing Customer,61,0,53,4,1,2,2942.0,2022,920.0,0.537,1479,28,0.217,0.687,0.6872875594833446,0,0,920.0,27.90566037735849,27.90566037735849,0.08333333333333333,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
710363433,Existing Customer,26,0,36,6,3,3,2735.0,1348,1387.0,0.805,2441,58,0.45,0.493,0.4928702010968921,0,0,1387.0,67.80555555555556,67.80555555555556,0.25,0,0,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
715479483,Existing Customer,35,2,36,5,2,4,15279.0,1496,13783.0,0.997,2079,57,0.425,0.098,0.09791216702663787,0,1,13783.0,57.75,57.75,0.16666666666666666,1,0,1,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
708243483,Existing Customer,53,3,43,4,2,5,14938.0,1155,13783.0,0.995,2248,51,0.645,0.077,0.07731958762886598,0,1,13783.0,52.27906976744186,52.27906976744186,0.16666666666666666,1,0,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
714770808,Existing Customer,59,2,42,3,3,5,4328.0,670,3658.0,0.396,1580,54,0.543,0.155,0.15480591497227356,0,1,3658.0,37.61904761904762,37.61904761904762,0.25,1,0,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
720626058,Existing Customer,37,1,24,4,4,4,34516.0,934,33582.0,0.681,1768,52,0.576,0.027,0.027059914242670065,0,1,33582.0,73.66666666666667,73.66666666666667,0.3333333333333333,1,1,1,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
709185108,Existing Customer,38,3,26,5,4,2,5824.0,1542,4282.0,0.827,1801,44,0.571,0.265,0.2647664835164835,0,0,4282.0,69.26923076923077,69.26923076923077,0.3333333333333333,0,1,0,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
719596908,Existing Customer,56,5,48,4,2,2,11281.0,2118,9163.0,0.534,1255,30,0.304,0.188,0.1877493130041663,0,1,9163.0,26.145833333333332,26.145833333333332,0.16666666666666666,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
719273733,Existing Customer,37,2,36,5,3,5,7959.0,998,6961.0,0.773,1855,29,0.318,0.125,0.12539263726598818,0,1,6961.0,51.52777777777778,51.52777777777778,0.25,1,0,0,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
717348258,Existing Customer,33,1,21,4,1,3,4459.0,1899,2560.0,1.349,2502,48,1.0,0.426,0.42588024220677284,0,0,2560.0,119.14285714285714,119.14285714285714,0.08333333333333333,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
770882508,Existing Customer,38,2,24,4,1,5,17162.0,773,16389.0,1.238,2457,54,1.0,0.045,0.04504137046964223,0,1,16389.0,102.375,102.375,0.08333333333333333,1,0,1,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
799026633,Existing Customer,56,1,50,4,3,5,16254.0,1518,14736.0,1.256,2502,55,0.571,0.093,0.09339239571797711,0,1,14736.0,50.04,50.04,0.25,1,0,1,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
718777008,Existing Customer,59,0,47,5,1,2,3278.0,1306,1972.0,0.399,1374,32,0.391,0.398,0.3984136668700427,0,0,1972.0,29.23404255319149,29.23404255319149,0.08333333333333333,0,0,0,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
713352183,Existing Customer,30,1,17,5,1,2,7173.0,1227,5946.0,0.646,1793,33,0.737,0.171,0.17105813467168549,0,1,5946.0,105.47058823529412,105.47058823529412,0.08333333333333333,0,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
716128083,Existing Customer,56,2,36,5,2,3,3295.0,2002,1293.0,0.599,1191,34,0.545,0.608,0.607587253414264,0,0,1293.0,33.083333333333336,33.083333333333336,0.16666666666666666,0,0,0,0,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
721288158,Existing Customer,33,2,15,4,2,2,25033.0,2300,22733.0,0.716,2529,71,0.578,0.092,0.09187872008948188,0,1,22733.0,168.6,168.6,0.16666666666666666,0,0,1,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
757881258,Existing Customer,31,0,24,6,2,2,4232.0,2092,2140.0,0.604,2565,69,0.865,0.494,0.4943289224952741,0,0,2140.0,106.875,106.875,0.16666666666666666,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
715843533,Existing Customer,26,1,36,3,4,3,2703.0,1256,1447.0,0.949,2111,29,0.706,0.465,0.46466888642249354,0,0,1447.0,58.638888888888886,58.638888888888886,0.3333333333333333,0,1,0,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
717234183,Existing Customer,29,1,18,4,1,4,2710.0,629,2081.0,0.771,1718,37,0.762,0.232,0.23210332103321032,0,0,2081.0,95.44444444444444,95.44444444444444,0.08333333333333333,1,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
717260058,Existing Customer,53,2,42,6,1,5,2322.0,1284,1038.0,0.673,1573,27,0.929,0.553,0.5529715762273901,0,0,1038.0,37.45238095238095,37.45238095238095,0.08333333333333333,1,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
709710783,Existing Customer,35,0,36,4,3,4,5931.0,0,5931.0,0.668,2730,71,0.614,0.0,0.0,0,1,5931.0,75.83333333333333,75.83333333333333,0.25,1,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
787284858,Existing Customer,35,2,29,5,1,2,3300.0,1731,1569.0,0.689,1745,27,0.929,0.525,0.5245454545454545,0,0,1569.0,60.172413793103445,60.172413793103445,0.08333333333333333,0,0,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
815845758,Existing Customer,56,4,51,4,2,3,1438.3,0,1438.3,0.472,1354,24,0.714,0.0,0.0,0,1,1438.3,26.54901960784314,26.54901960784314,0.16666666666666666,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
720639783,Existing Customer,35,1,27,4,3,2,34516.0,0,34516.0,0.682,2562,62,0.722,0.0,0.0,0,1,34516.0,94.88888888888889,94.88888888888889,0.25,0,0,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False
713331408,Existing Customer,35,3,36,6,2,5,8682.0,1647,7035.0,0.971,1792,36,0.8,0.19,0.18970283344851416,0,1,7035.0,49.77777777777778,49.77777777777778,0.16666666666666666,1,0,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
778693458,Attrited Customer,32,1,13,3,3,3,12616.0,0,12616.0,1.054,1376,29,0.611,0.0,0.0,0,1,12616.0,105.84615384615384,105.84615384615384,0.25,0,0,1,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
788610258,Existing Customer,49,4,43,5,2,4,9652.0,2517,7135.0,0.889,3762,73,0.587,0.261,0.2607749689183589,0,0,7135.0,87.48837209302326,87.48837209302326,0.16666666666666666,1,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
711173883,Existing Customer,36,4,29,3,2,2,1651.0,770,881.0,0.736,2516,54,0.385,0.466,0.4663840096910963,0,0,881.0,86.75862068965517,86.75862068965517,0.16666666666666666,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
717628608,Existing Customer,37,3,29,5,1,5,2576.0,1640,936.0,1.128,2568,34,0.889,0.637,0.6366459627329193,0,0,936.0,88.55172413793103,88.55172413793103,0.08333333333333333,1,0,0,0,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True
789261558,Existing Customer,58,1,47,3,1,4,2212.0,1392,820.0,0.573,1387,34,0.7,0.629,0.6292947558770343,0,0,820.0,29.51063829787234,29.51063829787234,0.08333333333333333,1,0,0,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
770647233,Existing Customer,35,2,21,5,6,3,2157.0,1188,969.0,0.847,2111,59,0.639,0.551,0.5507649513212796,0,0,969.0,100.52380952380952,100.52380952380952,0.5,0,1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
712826208,Existing Customer,39,2,26,5,1,2,2575.0,1424,1151.0,0.543,1487,33,0.737,0.553,0.553009708737864,0,0,1151.0,57.19230769230769,57.19230769230769,0.08333333333333333,0,0,0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
718181433,Existing Customer,65,0,56,6,1,2,8705.0,1453,7252.0,1.11,2688,88,0.956,0.167,0.1669155657668007,0,1,7252.0,48.0,48.0,0.08333333333333333,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
714460683,Existing Customer,65,0,56,3,3,5,3838.0,1736,2102.0,0.445,1467,29,0.706,0.452,0.45231891610213654,0,0,2102.0,26.196428571428573,26.196428571428573,0.25,1,0,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
716460933,Existing Customer,51,2,42,4,1,4,10306.0,1427,8879.0,0.709,1456,44,0.294,0.138,0.13846303124393558,0,1,8879.0,34.666666666666664,34.666666666666664,0.08333333333333333,1,0,0,0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
710787708,Existing Customer,56,1,40,4,2,5,5366.0,1271,4095.0,0.558,1748,38,0.9,0.237,0.23686172195303765,0,0,4095.0,43.7,43.7,0.16666666666666666,1,0,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
713800158,Existing Customer,58,0,36,6,3,2,2994.0,2351,643.0,0.469,1540,32,0.185,0.785,0.7852371409485638,0,0,643.0,42.77777777777778,42.77777777777778,0.25,0,0,0,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
712551258,Attrited Customer,39,1,36,3,3,3,4247.0,0,4247.0,0.405,847,17,0.133,0.0,0.0,0,1,4247.0,23.52777777777778,23.52777777777778,0.25,0,0,0,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
715379133,Existing Customer,51,1,36,4,4,2,1737.0,1145,592.0,0.809,1954,42,1.333,0.659,0.6591824985607369,0,0,592.0,54.27777777777778,54.27777777777778,0.3333333333333333,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
